user_id,age_group,city_tier,income_band,acquisition_channel,device_os,registration_date,activation_date,first_txn_date,total_txns,successful_txns,failed_txns,total_amount_vnd,avg_amount_vnd,bill_payment,card_payment,loan_viewed,qr_payment,savings_opened,transfer_initiated,n_features,has_bill_or_savings,is_active_d30,is_active_d60,churn_flag,activated,days_to_first_txn,first_txn_bucket,feature_bucket,failed_txn_bucket,registration_month
U03808,25-34,Tier 2,Low,Referral,Android,2024-02-01,2024-02-02 12:18:00,2024-02-05 22:00:00,8.0,7.0,1.0,11112000.0,1389000.0,1,0,0,0,1,1,3,1,True,True,False,1,3.0,Within 7 days,2+ features,1-2 failed,2024-02
U03809,18-24,Tier 1,Low,Organic,Android,2024-03-04,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03810,18-24,Tier 1,Low,Partnership,Android,2024-03-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03811,35-44,Tier 1,High,Paid Ads,Android,2024-03-24,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03812,25-34,Tier 1,Low,Branch,Android,2024-03-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03813,18-24,Tier 3,Mid,Referral,Android,2024-02-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03814,25-34,Tier 1,Low,Organic,iOS,2024-02-02,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03815,18-24,Tier 2,Mid,Paid Ads,Android,2024-04-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03816,25-34,Tier 2,Low,Organic,iOS,2024-04-15,2024-04-16 01:06:00,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,True,True,False,1,,No transaction,1 feature,0 failed,2024-04
U03817,25-34,Tier 2,Low,Referral,Android,2024-03-03,2024-03-04 19:01:00,2024-03-16 02:00:00,4.0,3.0,1.0,4984000.0,1246000.0,1,0,0,0,1,0,2,1,True,True,False,1,11.0,After 7 days,2+ features,1-2 failed,2024-03
U03818,35-44,Tier 1,Mid,Organic,Android,2024-04-02,2024-04-03 14:30:00,2024-04-05 04:00:00,12.0,10.0,2.0,61468000.0,5122333.333333333,1,1,0,1,1,1,5,1,True,False,True,1,1.0,Within 7 days,2+ features,1-2 failed,2024-04
U03819,35-44,Tier 2,Mid,Organic,iOS,2024-03-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03820,25-34,Tier 1,Low,Organic,iOS,2024-04-04,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03821,25-34,Tier 1,Low,Branch,Android,2024-03-03,2024-03-03 19:04:00,,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,True,False,True,1,,No transaction,1 feature,0 failed,2024-03
U03822,25-34,Tier 3,Low,Referral,iOS,2024-02-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03823,35-44,Tier 1,High,Referral,iOS,2024-01-22,2024-01-23 12:08:00,2024-01-27 08:00:00,8.0,8.0,0.0,138065000.0,17258125.0,1,1,1,0,1,0,4,1,True,True,False,1,3.0,Within 7 days,2+ features,0 failed,2024-01
U03824,25-34,Tier 1,Mid,Partnership,iOS,2024-04-03,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03825,18-24,Tier 3,Mid,Paid Ads,Android,2024-04-11,2024-04-12 14:11:00,2024-04-21 21:00:00,10.0,10.0,0.0,28750000.0,2875000.0,0,1,1,1,1,1,5,1,True,False,True,1,9.0,After 7 days,2+ features,0 failed,2024-04
U03826,18-24,Tier 1,Low,Paid Ads,iOS,2024-02-15,2024-02-16 09:02:00,2024-03-15 23:00:00,6.0,6.0,0.0,7633000.0,1272166.6666666667,0,1,0,0,1,0,2,1,True,False,True,1,28.0,After 7 days,2+ features,0 failed,2024-02
U03827,25-34,Tier 2,Mid,Paid Ads,iOS,2024-01-22,2024-01-23 05:25:00,2024-02-06 08:00:00,5.0,5.0,0.0,21091000.0,4218200.0,0,0,0,0,1,0,1,1,False,False,True,1,14.0,After 7 days,1 feature,0 failed,2024-01
U03828,25-34,Tier 1,Low,Partnership,Android,2024-01-18,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03829,35-44,Tier 1,Low,Partnership,iOS,2024-04-02,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03830,18-24,Tier 1,Mid,Paid Ads,iOS,2024-03-10,2024-03-11 20:08:00,2024-04-10 19:00:00,6.0,4.0,2.0,38624000.0,6437333.333333333,0,0,0,1,1,1,3,1,True,False,True,1,29.0,After 7 days,2+ features,1-2 failed,2024-03
U03831,25-34,Tier 1,Mid,Partnership,Android,2024-03-03,2024-03-04 10:27:00,2024-03-26 03:00:00,5.0,4.0,1.0,19365000.0,3873000.0,1,1,1,1,0,0,4,1,False,False,True,1,21.0,After 7 days,2+ features,1-2 failed,2024-03
U03832,35-44,Tier 1,Low,Paid Ads,Android,2024-01-24,2024-01-24 21:19:00,2024-02-02 19:00:00,3.0,3.0,0.0,2587000.0,862333.3333333334,0,1,0,0,0,0,1,0,True,False,True,1,8.0,After 7 days,1 feature,0 failed,2024-01
U03833,35-44,Tier 2,Mid,Referral,Android,2024-04-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03834,25-34,Tier 2,High,Partnership,Android,2024-03-10,2024-03-11 22:17:00,2024-03-17 00:00:00,7.0,7.0,0.0,206183000.0,29454714.285714287,0,1,1,0,0,0,2,0,True,False,True,1,5.0,Within 7 days,2+ features,0 failed,2024-03
U03835,25-34,Tier 3,Mid,Paid Ads,Android,2024-03-23,2024-03-23 19:15:00,2024-03-25 17:00:00,5.0,5.0,0.0,35904000.0,7180800.0,0,0,1,0,0,0,1,0,False,False,True,1,1.0,Within 7 days,1 feature,0 failed,2024-03
U03836,25-34,Tier 1,Mid,Branch,Android,2024-01-08,2024-01-09 12:25:00,,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,True,False,True,1,,No transaction,1 feature,0 failed,2024-01
U03837,45-54,Tier 2,High,Organic,Android,2024-03-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03838,18-24,Tier 2,High,Referral,iOS,2024-01-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03839,45-54,Tier 3,Mid,Branch,iOS,2024-04-17,2024-04-18 04:16:00,2024-04-20 21:00:00,10.0,10.0,0.0,49329000.0,4932900.0,1,1,0,1,1,0,4,1,True,False,True,1,2.0,Within 7 days,2+ features,0 failed,2024-04
U03840,35-44,Tier 1,Mid,Organic,Android,2024-04-18,2024-04-19 17:19:00,2024-04-24 15:00:00,2.0,2.0,0.0,12326000.0,6163000.0,1,0,0,0,0,1,2,1,True,True,False,1,4.0,Within 7 days,2+ features,0 failed,2024-04
U03841,25-34,Tier 2,Low,Branch,iOS,2024-01-10,2024-01-11 14:15:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,True,False,True,1,,No transaction,1 feature,0 failed,2024-01
U03842,18-24,Tier 3,Mid,Branch,Android,2024-04-14,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03843,25-34,Tier 1,Low,Partnership,iOS,2024-03-26,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03844,25-34,Tier 3,Low,Paid Ads,iOS,2024-01-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03845,18-24,Tier 1,Mid,Paid Ads,Android,2024-04-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03846,35-44,Tier 2,Low,Partnership,Android,2024-01-01,2024-01-02 10:13:00,2024-01-10 19:00:00,3.0,3.0,0.0,2450000.0,816666.6666666666,0,0,1,0,1,0,2,1,True,False,True,1,8.0,After 7 days,2+ features,0 failed,2024-01
U03847,55+,Tier 3,Mid,Partnership,Android,2024-02-22,2024-02-23 06:27:00,2024-03-01 03:00:00,1.0,1.0,0.0,7991000.0,7991000.0,0,0,0,0,0,1,1,0,True,False,True,1,6.0,Within 7 days,1 feature,0 failed,2024-02
U03848,25-34,Tier 2,Mid,Paid Ads,iOS,2024-01-18,2024-01-19 00:07:00,2024-01-23 22:00:00,2.0,1.0,1.0,9473000.0,4736500.0,0,0,0,0,1,0,1,1,True,True,False,1,4.0,Within 7 days,1 feature,1-2 failed,2024-01
U03849,35-44,Tier 1,Mid,Branch,iOS,2024-04-17,2024-04-18 16:29:00,2024-04-27 19:00:00,6.0,6.0,0.0,26592000.0,4432000.0,1,0,1,0,0,0,2,1,True,True,False,1,9.0,After 7 days,2+ features,0 failed,2024-04
U03850,18-24,Tier 1,Low,Paid Ads,Android,2024-03-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03851,25-34,Tier 3,Low,Branch,Android,2024-01-30,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03852,18-24,Tier 2,Mid,Organic,Android,2024-01-09,2024-01-10 05:03:00,2024-02-02 05:00:00,3.0,2.0,1.0,20307000.0,6769000.0,0,0,0,1,1,0,2,1,True,True,False,1,22.0,After 7 days,2+ features,1-2 failed,2024-01
U03853,25-34,Tier 1,High,Organic,Android,2024-03-31,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03854,45-54,Tier 2,Low,Paid Ads,iOS,2024-01-20,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03855,35-44,Tier 2,Low,Referral,Android,2024-01-02,2024-01-02 22:01:00,2024-02-05 12:00:00,2.0,2.0,0.0,2737000.0,1368500.0,0,0,0,1,0,0,1,0,True,True,False,1,33.0,After 7 days,1 feature,0 failed,2024-01
U03856,18-24,Tier 1,High,Partnership,iOS,2024-01-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03857,25-34,Tier 1,Low,Organic,iOS,2024-03-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03858,25-34,Tier 1,High,Branch,iOS,2024-02-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03859,25-34,Tier 2,Mid,Referral,Android,2024-02-17,2024-02-18 05:02:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,1,,No transaction,0 features,0 failed,2024-02
U03860,35-44,Tier 2,Mid,Referral,Android,2024-01-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03861,35-44,Tier 2,Mid,Referral,Android,2024-03-20,2024-03-21 13:14:00,,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,2,0,False,False,True,1,,No transaction,2+ features,0 failed,2024-03
U03862,25-34,Tier 3,Low,Paid Ads,iOS,2024-03-22,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03863,25-34,Tier 3,Mid,Organic,Android,2024-03-26,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03864,18-24,Tier 2,High,Organic,Android,2024-03-19,2024-03-21 02:25:00,2024-03-25 03:00:00,10.0,8.0,2.0,247591000.0,24759100.0,0,1,1,1,0,0,3,0,True,True,False,1,4.0,Within 7 days,2+ features,1-2 failed,2024-03
U03865,18-24,Tier 1,Mid,Paid Ads,iOS,2024-04-26,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03866,25-34,Tier 2,Mid,Organic,Android,2024-03-02,2024-03-03 14:29:00,2024-03-19 09:00:00,10.0,9.0,1.0,58862000.0,5886200.0,1,1,1,1,0,0,4,1,False,False,True,1,15.0,After 7 days,2+ features,1-2 failed,2024-03
U03867,25-34,Tier 1,Mid,Organic,Android,2024-03-25,2024-03-26 15:21:00,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,True,True,False,1,,No transaction,1 feature,0 failed,2024-03
U03868,35-44,Tier 2,Low,Partnership,Android,2024-03-03,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03869,35-44,Tier 2,Mid,Organic,Android,2024-01-03,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03870,18-24,Tier 1,Mid,Referral,Android,2024-01-01,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03871,25-34,Tier 3,Mid,Organic,Android,2024-03-09,2024-03-10 13:02:00,2024-03-13 01:00:00,7.0,6.0,1.0,36471000.0,5210142.857142857,0,1,1,0,0,0,2,0,True,True,False,1,2.0,Within 7 days,2+ features,1-2 failed,2024-03
U03872,18-24,Tier 1,Mid,Referral,iOS,2024-03-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03873,18-24,Tier 2,Mid,Paid Ads,iOS,2024-02-22,2024-02-23 07:08:00,2024-03-01 01:00:00,11.0,10.0,1.0,40241000.0,3658272.727272727,1,0,1,0,1,1,4,1,False,False,True,1,6.0,Within 7 days,2+ features,1-2 failed,2024-02
U03874,35-44,Tier 1,High,Organic,Android,2024-01-02,2024-01-03 04:07:00,2024-01-03 22:00:00,7.0,7.0,0.0,226590000.0,32370000.0,0,0,1,1,0,0,2,0,True,False,True,1,0.0,Within 7 days,2+ features,0 failed,2024-01
U03875,18-24,Tier 3,Mid,Partnership,iOS,2024-01-03,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03876,25-34,Tier 1,Low,Branch,Android,2024-03-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03877,18-24,Tier 1,Mid,Organic,Android,2024-04-02,2024-04-03 18:28:00,2024-04-04 20:00:00,13.0,11.0,2.0,89868000.0,6912923.076923077,1,0,1,1,0,1,4,1,True,True,False,1,1.0,Within 7 days,2+ features,1-2 failed,2024-04
U03878,45-54,Tier 1,Mid,Branch,iOS,2024-02-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03879,25-34,Tier 1,Mid,Referral,iOS,2024-03-09,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03880,18-24,Tier 1,High,Organic,Android,2024-02-06,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03881,25-34,Tier 2,Mid,Organic,Android,2024-01-03,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03882,35-44,Tier 1,Mid,Referral,iOS,2024-03-05,2024-03-06 16:24:00,2024-03-09 01:00:00,8.0,7.0,1.0,45666000.0,5708250.0,1,1,0,1,0,1,4,1,True,True,False,1,2.0,Within 7 days,2+ features,1-2 failed,2024-03
U03883,55+,Tier 1,Mid,Paid Ads,Android,2024-04-14,2024-04-15 16:15:00,2024-04-19 14:00:00,5.0,5.0,0.0,24290000.0,4858000.0,0,0,0,0,0,1,1,0,False,False,True,1,3.0,Within 7 days,1 feature,0 failed,2024-04
U03884,18-24,Tier 1,Low,Referral,iOS,2024-03-30,2024-03-31 17:07:00,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,True,False,True,1,,No transaction,1 feature,0 failed,2024-03
U03885,45-54,Tier 3,Low,Partnership,Android,2024-03-27,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03886,45-54,Tier 2,High,Paid Ads,iOS,2024-02-25,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03887,45-54,Tier 2,Mid,Referral,Android,2024-04-13,2024-04-14 10:21:00,2024-06-01 02:00:00,1.0,1.0,0.0,8860000.0,8860000.0,0,0,1,0,0,0,1,0,True,False,True,1,47.0,After 7 days,1 feature,0 failed,2024-04
U03888,25-34,Tier 2,Low,Paid Ads,Android,2024-04-26,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03889,25-34,Tier 1,Low,Branch,Android,2024-01-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03890,25-34,Tier 1,Mid,Organic,Android,2024-01-14,2024-01-15 18:01:00,2024-03-07 11:00:00,1.0,1.0,0.0,2960000.0,2960000.0,0,0,0,0,1,0,1,1,True,True,False,1,51.0,After 7 days,1 feature,0 failed,2024-01
U03891,35-44,Tier 1,Mid,Referral,iOS,2024-01-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03892,25-34,Tier 3,High,Paid Ads,Android,2024-03-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03893,35-44,Tier 3,Low,Paid Ads,Android,2024-01-20,2024-01-21 14:23:00,2024-01-29 10:00:00,9.0,9.0,0.0,8107000.0,900777.7777777778,0,1,1,1,0,1,4,0,False,False,True,1,7.0,Within 7 days,2+ features,0 failed,2024-01
U03894,25-34,Tier 2,High,Paid Ads,Android,2024-01-31,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03895,35-44,Tier 1,Mid,Referral,Android,2024-01-25,2024-01-26 11:01:00,2024-02-05 14:00:00,15.0,14.0,1.0,89353000.0,5956866.666666667,0,1,1,1,0,1,4,0,False,False,True,1,10.0,After 7 days,2+ features,1-2 failed,2024-01
U03896,35-44,Tier 1,Mid,Paid Ads,Android,2024-03-20,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03897,18-24,Tier 1,Mid,Paid Ads,Android,2024-03-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03898,35-44,Tier 2,Low,Paid Ads,Android,2024-02-02,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03899,25-34,Tier 1,High,Organic,Android,2024-04-14,2024-04-15 02:16:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,1,,No transaction,0 features,0 failed,2024-04
U03900,35-44,Tier 3,Low,Paid Ads,iOS,2024-02-15,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03901,25-34,Tier 1,Low,Referral,iOS,2024-02-04,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03902,25-34,Tier 3,High,Paid Ads,iOS,2024-04-11,2024-04-11 20:10:00,2024-05-12 22:00:00,1.0,1.0,0.0,1446000.0,1446000.0,0,0,1,0,1,0,2,1,True,False,True,1,31.0,After 7 days,2+ features,0 failed,2024-04
U03903,45-54,Tier 2,Mid,Branch,Android,2024-02-20,2024-02-21 13:19:00,2024-03-10 21:00:00,2.0,2.0,0.0,8239000.0,4119500.0,0,0,1,0,1,0,2,1,True,True,False,1,18.0,After 7 days,2+ features,0 failed,2024-02
U03904,18-24,Tier 2,High,Paid Ads,Android,2024-01-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03905,35-44,Tier 2,Mid,Organic,Android,2024-02-17,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03906,25-34,Tier 2,Mid,Referral,Android,2024-02-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03907,25-34,Tier 2,High,Partnership,Android,2024-02-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03908,25-34,Tier 2,Low,Partnership,Android,2024-03-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03909,25-34,Tier 2,High,Paid Ads,Android,2024-02-01,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03910,25-34,Tier 3,Low,Organic,iOS,2024-03-30,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03911,18-24,Tier 2,High,Paid Ads,iOS,2024-01-29,2024-01-30 12:18:00,2024-01-31 04:00:00,12.0,11.0,1.0,293404000.0,24450333.333333332,1,0,0,1,0,0,2,1,True,True,False,1,0.0,Within 7 days,2+ features,1-2 failed,2024-01
U03912,18-24,Tier 2,Low,Paid Ads,iOS,2024-02-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03913,18-24,Tier 3,Mid,Branch,Android,2024-03-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03914,55+,Tier 1,High,Paid Ads,Android,2024-04-15,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03915,55+,Tier 1,Mid,Paid Ads,Android,2024-04-18,2024-04-19 09:20:00,2024-04-19 19:00:00,7.0,7.0,0.0,43292000.0,6184571.428571428,1,1,0,0,0,1,3,1,True,True,False,1,0.0,Within 7 days,2+ features,0 failed,2024-04
U03916,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03917,35-44,Tier 2,High,Referral,Android,2024-03-24,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03918,25-34,Tier 3,Mid,Partnership,Android,2024-04-19,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03919,35-44,Tier 1,High,Paid Ads,Android,2024-03-24,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03920,35-44,Tier 2,Mid,Branch,iOS,2024-04-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U03921,45-54,Tier 2,Low,Paid Ads,iOS,2024-01-05,2024-01-06 10:05:00,2024-01-08 09:00:00,9.0,9.0,0.0,9233000.0,1025888.8888888889,0,1,1,0,1,1,4,1,True,False,True,1,1.0,Within 7 days,2+ features,0 failed,2024-01
U03922,25-34,Tier 1,Low,Organic,Android,2024-01-12,2024-01-13 09:30:00,2024-01-25 02:00:00,6.0,6.0,0.0,6672000.0,1112000.0,0,1,0,0,0,0,1,0,True,True,False,1,11.0,After 7 days,1 feature,0 failed,2024-01
U03923,35-44,Tier 2,Low,Paid Ads,Android,2024-02-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03924,18-24,Tier 3,Low,Organic,iOS,2024-02-18,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U03925,55+,Tier 1,Mid,Referral,Android,2024-02-18,2024-02-19 07:13:00,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,True,False,True,1,,No transaction,1 feature,0 failed,2024-02
U03926,18-24,Tier 2,Low,Referral,Android,2024-03-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03927,25-34,Tier 2,Low,Paid Ads,Android,2024-03-01,2024-03-02 12:25:00,2024-03-13 20:00:00,4.0,3.0,1.0,3321000.0,830250.0,0,0,0,0,0,0,0,0,False,False,True,1,11.0,After 7 days,0 features,1-2 failed,2024-03
U03928,35-44,Tier 1,Low,Paid Ads,Android,2024-01-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03929,35-44,Tier 1,High,Organic,Android,2024-03-22,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U03930,18-24,Tier 3,Mid,Paid Ads,iOS,2024-01-02,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U03931,45-54,Tier 1,Mid,Referral,Android,2024-03-30,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
